state,region,year,total_damages_cr,crops_damage_cr,houses_damage_cr,public_util_damage_cr,deflator_index,total_damages_cr_real_2022,crops_damage_cr_real_2022,houses_damage_cr_real_2022,public_util_damage_cr_real_2022
Maharashtra,Western_Ghats,1965,0.05,0.0,0.05,0.0,2.01155449102702,2.4856398483379873,0.0,2.4856398483379873,0.0
Maharashtra,Western_Ghats,1966,0.0,0.0,0.0,0.0,2.2785019847826,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,1967,0.0,0.0,0.0,0.0,2.4748223801352,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,1968,3.08,1.3,1.28,0.5,2.53459883367324,121.51824419236962,51.29016800327289,50.50108849553023,19.726987693566496
Maharashtra,Western_Ghats,1969,4.48,4.48,0.0,0.0,2.61933970726728,171.03547079328328,171.03547079328328,0.0,0.0
Maharashtra,Western_Ghats,1970,4.95,3.12,0.34,1.48,2.66026017117103,186.07202609889998,117.2817619047612,12.780704822954746,55.633656288155954
Maharashtra,Western_Ghats,1971,0.03,0.02,0.0,0.01,2.80191479682417,1.0706963692830165,0.7137975795220111,0.0,0.35689878976100553
Maharashtra,Western_Ghats,1972,0.1,0.08,0.01,0.0,3.10563122882567,3.219957317270181,2.575965853816145,0.3219957317270181,0.0
Maharashtra,Western_Ghats,1973,0.79,0.71,0.07,0.01,3.65935644592502,21.58849545470562,19.40231869979872,1.912904660543536,0.27327209436336225
Maharashtra,Western_Ghats,1974,0.4,0.14,0.05,0.21,4.26928025708201,9.369260763250855,3.2792412671377997,1.1711575954063569,4.918861900706699
Maharashtra,Western_Ghats,1975,1.55,1.37,0.09,0.08,4.19889342115158,36.914487807478096,32.627644062093545,2.1434218726922767,1.905263886837579
Maharashtra,Western_Ghats,1976,4.79,1.87,1.0,1.91,4.45006531955297,107.63886945554269,42.02185509015967,22.47158026211747,42.92071830064437
Maharashtra,Western_Ghats,1977,0.04,0.04,0.0,0.0,4.70092570737406,0.8508962381016659,0.8508962381016659,0.0,0.0
Maharashtra,Western_Ghats,1978,4.95,3.49,0.83,0.63,4.81658175141862,102.76997786951472,72.45802480093059,17.232137703373176,13.079815365210965
Maharashtra,Western_Ghats,1979,8.52,5.04,2.9,0.58,5.57413581029161,152.8488054465662,90.4176032219124,52.026001853878164,10.405200370775633
Maharashtra,Western_Ghats,1980,0.36,0.21,0.15,0.01,6.21562524163142,5.791854978462481,3.3785820707697805,2.4132729076927,0.1608848605128467
Maharashtra,Western_Ghats,1981,0.42,0.35,0.03,0.05,6.88862716034943,6.097005836191825,5.080838196826521,0.4355004168708447,0.7258340281180745
Maharashtra,Western_Ghats,1982,3.28,1.9,0.14,1.24,7.44632098471959,44.048598049033956,25.515956186940404,1.8801230874587669,16.65251877463479
Maharashtra,Western_Ghats,1983,106.8,53.75,20.43,32.62,8.08319436421132,1321.2598285754634,664.9598856360595,252.74661327525018,403.5533296641537
Maharashtra,Western_Ghats,1984,2.58,1.71,0.25,0.62,8.72364467527372,29.574794664811908,19.601898789468358,2.865774676822859,7.107121198520691
Maharashtra,Western_Ghats,1985,8.59,0.13,0.07,8.4,9.35120495613869,91.85981956647214,1.3901951738814178,0.7485666320899942,89.8279958507993
Maharashtra,Western_Ghats,1986,17.79,6.9,5.08,5.81,9.98609570765228,178.14770177265214,69.09607320018549,50.870732153180036,58.18089641928661
Maharashtra,Western_Ghats,1987,0.84,0.69,0.14,0.01,10.9175880607911,7.694007094998716,6.320077256606088,1.2823345158331194,0.09159532255950852
Maharashtra,Western_Ghats,1988,3.67,1.38,0.07,2.22,11.8163801753813,31.058580931969495,11.678703456707874,0.5923980014272111,18.78747947383441
Maharashtra,Western_Ghats,1989,135.96,35.87,14.41,85.68,12.8133055864533,1061.0845037813033,279.94337415883604,112.46122167908635,668.679907943381
Maharashtra,Western_Ghats,1990,68.63,0.0,50.27,18.36,14.1802679594129,483.98239156294096,0.0,354.50670004180455,129.47569152113647
Maharashtra,Western_Ghats,1991,16.72,0.18,14.02,2.52,16.1303127348422,103.65577081394117,1.1159114082840558,86.91709968968034,15.622759715976782
Maharashtra,Western_Ghats,1992,31.63,7.8,6.02,17.81,17.5764198477346,179.95701214475,44.37763815140847,34.25043354762551,101.328940445716
Maharashtra,Western_Ghats,1993,10.9,2.39,0.69,7.82,19.3097682064243,56.44811415381777,12.37715530528665,3.5733209877187395,40.49763786081238
Maharashtra,Western_Ghats,1994,228.6,61.58,52.73,114.29,21.2368917187623,1076.4287120136191,289.9671044873083,248.29433938966815,538.1672681366429
Maharashtra,Western_Ghats,1995,0.0,0.0,0.0,0.0,23.1615279764214,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,1997,0.0,0.0,0.0,0.0,26.5296468670007,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,1998,0.57,0.54,0.02,0.01,28.6547160249704,1.9892013569539073,1.8845065486931758,0.06979653884048799,0.034898269420243995
Maharashtra,Western_Ghats,1999,4.67,4.39,0.28,0.0,29.5339560481166,15.812307678631523,14.864246404537983,0.9480612740935389,0.0
Maharashtra,Western_Ghats,2000,14.09,3.79,1.7,8.6,30.6104599330265,46.03001729091269,12.381388611253307,5.553657160720481,28.0949715189389
Maharashtra,Western_Ghats,2001,1.65,1.3,0.3,0.05,31.594774786071,5.2223825337328424,4.114604420516785,0.949524097042335,0.1582540161737225
Maharashtra,Western_Ghats,2002,40.09,21.7,2.52,15.87,32.768736707346,122.34222014122608,66.22165570128725,7.690256791117228,48.43030764882159
Maharashtra,Western_Ghats,2003,114.49,74.49,39.96,0.04,34.0361652784497,336.37749453664316,218.85544211751724,117.40453036670681,0.11752205241912593
Maharashtra,Western_Ghats,2004,0.0,0.0,0.0,0.0,35.9848763872227,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2005,0.0,0.0,0.0,0.0,38.0079113271814,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2006,0.0,0.0,0.0,0.0,41.2009324749758,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2007,0.0,0.0,0.0,0.0,44.062097550747,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2008,0.0,0.0,0.0,0.0,48.113153416174,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2009,0.0,0.0,0.0,0.0,51.5004952392024,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2010,0.0,0.0,0.0,0.0,56.9214532589359,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2011,0.0,0.0,0.0,0.0,61.8927332933406,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2012,0.0,0.0,0.0,0.0,66.8035425735272,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2013,0.0,0.0,0.0,0.0,70.9363464075585,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2014,0.0,0.0,0.0,0.0,73.2997730356476,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2015,0.0,,,,74.9707059453487,0.0,,,
Maharashtra,Western_Ghats,2016,0.0,,,,77.3982386243201,0.0,,,
Maharashtra,Western_Ghats,2017,0.0,0.0,0.0,0.0,80.4703743512893,0.0,0.0,0.0,0.0
Maharashtra,Western_Ghats,2018,0.0,,,,83.5960370388638,0.0,,,
Maharashtra,Western_Ghats,2019,0.0,,,,85.6069540558026,0.0,,,
Maharashtra,Western_Ghats,2020,0.0,,,,89.7288072623215,0.0,,,
Maharashtra,Western_Ghats,2021,,,,,97.2255663027036,,,,
Maharashtra,Western_Ghats,2022,10526.13,5684.84,1488.88,3352.41,100.0,10526.13,5684.84,1488.88,3352.41
Maharashtra,Western_Ghats,2023,,,,,103.511128102947,,,,
Meghalaya,Northeast,1953,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1954,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1955,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1956,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1957,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1958,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1959,0.0,0.0,0.0,0.0,,,,,
Meghalaya,Northeast,1960,0.0,0.0,0.0,0.0,1.4807409657796,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1961,0.0,0.0,0.0,0.0,1.51250919184727,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1962,0.0,0.0,0.0,0.0,1.57914454981879,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1963,0.0,0.0,0.0,0.0,1.71106034615808,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1964,0.0,0.0,0.0,0.0,1.85738469964291,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1965,0.0,0.0,0.0,0.0,2.01155449102702,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1966,0.0,0.0,0.0,0.0,2.2785019847826,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1967,0.0,0.0,0.0,0.0,2.4748223801352,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1968,0.0,0.0,0.0,0.0,2.53459883367324,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1969,0.0,0.0,0.0,0.0,2.61933970726728,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1970,0.0,0.0,0.0,0.0,2.66026017117103,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1971,0.0,0.0,0.0,0.0,2.80191479682417,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1972,0.0,0.0,0.0,0.0,3.10563122882567,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1973,0.37,0.35,0.01,0.0,3.65935644592502,10.111067491444404,9.564523302717678,0.27327209436336225,0.0
Meghalaya,Northeast,1974,0.98,0.39,0.01,0.58,4.26928025708201,22.954688869964595,9.135029244169584,0.23423151908127138,13.58542810671374
Meghalaya,Northeast,1975,0.0,0.0,0.0,0.0,4.19889342115158,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1976,0.03,0.03,0.0,0.0,4.45006531955297,0.6741474078635241,0.6741474078635241,0.0,0.0
Meghalaya,Northeast,1977,0.0,0.0,0.0,0.0,4.70092570737406,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1978,0.0,0.0,0.0,0.0,4.81658175141862,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1979,0.0,0.0,0.0,0.0,5.57413581029161,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1980,0.69,0.0,0.0,0.69,6.21562524163142,11.101055375386421,0.0,0.0,11.101055375386421
Meghalaya,Northeast,1981,0.0,0.0,0.0,0.0,6.88862716034943,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1982,0.0,0.0,0.0,0.0,7.44632098471959,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1983,3.05,0.48,0.22,2.35,8.08319436421132,37.732607463999656,5.938246420563881,2.721696276091779,29.072664767344
Meghalaya,Northeast,1984,13.25,8.58,0.0,4.67,8.72364467527372,151.88605787161154,98.35338690856052,0.0,53.53267096305101
Meghalaya,Northeast,1985,10.0,1.5,0.0,8.5,9.35120495613869,106.93809029857059,16.04071354478559,0.0,90.897376753785
Meghalaya,Northeast,1986,0.0,0.0,0.0,0.0,9.98609570765228,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1987,2.73,2.35,0.0,0.38,10.9175880607911,25.005523058745826,21.524900801484502,0.0,3.4806222572613237
Meghalaya,Northeast,1988,12.29,10.46,0.23,1.6,11.8163801753813,104.00816339343463,88.52118707040897,1.9464505761179793,13.540525746907683
Meghalaya,Northeast,1989,0.0,0.0,0.0,0.0,12.8133055864533,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1990,0.0,0.0,0.0,0.0,14.1802679594129,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1991,2.21,2.21,0.0,0.0,16.1303127348422,13.700912290598685,13.700912290598685,0.0,0.0
Meghalaya,Northeast,1992,0.0,0.0,0.0,0.0,17.5764198477346,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1993,8.65,6.5,0.0,2.15,19.3097682064243,44.79598049821319,33.661719449524355,0.0,11.134261048688826
Meghalaya,Northeast,1994,0.0,0.0,0.0,0.0,21.2368917187623,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1995,0.0,0.0,0.0,0.0,23.1615279764214,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1997,0.0,0.0,0.0,0.0,26.5296468670007,0.0,0.0,0.0,0.0
Meghalaya,Northeast,1998,0.01,0.01,0.0,0.0,28.6547160249704,0.034898269420243995,0.034898269420243995,0.0,0.0
Meghalaya,Northeast,1999,0.04,0.0,0.0,0.04,29.5339560481166,0.13543732487050555,0.0,0.0,0.13543732487050555
Meghalaya,Northeast,2000,7.68,6.51,1.08,0.09,30.6104599330265,25.089462937843113,21.267240068406075,3.528205725634188,0.294017143802849
Meghalaya,Northeast,2001,0.69,0.59,0.1,0.0,31.594774786071,2.1839054231973702,1.8673973908499255,0.316508032347445,0.0
Meghalaya,Northeast,2002,4.86,0.13,0.6,4.13,32.768736707346,14.831209525726084,0.39671959636715864,1.8310135216945782,12.603476407664346
Meghalaya,Northeast,2003,1.11,0.23,0.81,0.06,34.0361652784497,3.261236954630745,0.6757518014099742,2.3798215614873004,0.1762830786286889
Meghalaya,Northeast,2004,210.34,78.05,1.42,130.87,35.9848763872227,584.5233362387936,216.8966739252536,3.9461022033806548,363.6805601101594
Meghalaya,Northeast,2005,0.48,0.0,0.0,0.48,38.0079113271814,1.2628949690711562,0.0,0.0,1.2628949690711562
Meghalaya,Northeast,2006,0.0,0.0,0.0,0.0,41.2009324749758,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2007,0.0,0.0,0.0,0.0,44.062097550747,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2008,0.0,0.0,0.0,0.0,48.113153416174,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2009,0.0,0.0,0.0,0.0,51.5004952392024,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2010,0.0,0.0,0.0,0.0,56.9214532589359,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2011,0.0,0.0,0.0,0.0,61.8927332933406,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2012,7.72,0.0,0.0,7.72,66.8035425735272,11.556273369040266,0.0,0.0,11.556273369040266
Meghalaya,Northeast,2013,0.0,0.0,0.0,0.0,70.9363464075585,0.0,0.0,0.0,0.0
Meghalaya,Northeast,2014,1552.37,707.0,71.2,774.17,73.2997730356476,2117.8373898170757,964.532318068935,97.13536215913462,1056.169709589006
Meghalaya,Northeast,2015,0.0,,,,74.9707059453487,0.0,,,
Meghalaya,Northeast,2016,62.53,17.73,15.48,29.32,77.3982386243201,80.78995221520688,22.90749804534812,20.000455146192266,37.88199902366649
Meghalaya,Northeast,2017,0.14,0.0,0.14,0.0,80.4703743512893,0.17397707060344617,0.0,0.17397707060344617,0.0
Meghalaya,Northeast,2018,0.07,0.04,0.03,0.0,83.5960370388638,0.0837360268255982,0.04784915818605612,0.03588686863954209,0.0
Meghalaya,Northeast,2019,3.66,0.0,0.0,3.66,85.6069540558026,4.275353609257306,0.0,0.0,4.275353609257306
Meghalaya,Northeast,2020,,,,,89.7288072623215,,,,
Meghalaya,Northeast,2021,,,,,97.2255663027036,,,,
Meghalaya,Northeast,2022,,,,,100.0,,,,
Meghalaya,Northeast,2023,12.166,0.06,0.036,12.07,103.511128102947,11.753325679051922,0.05796478224092679,0.034778869344556075,11.66058202746644
Odisha,Central_India,1953,0.0,0.0,0.0,0.0,,,,,
Odisha,Central_India,1954,0.0,0.0,0.0,0.0,,,,,
Odisha,Central_India,1955,10.39,7.88,1.76,0.75,,,,,
Odisha,Central_India,1956,2.24,2.15,0.09,0.0,,,,,
Odisha,Central_India,1957,0.0,0.0,0.0,0.0,,,,,
Odisha,Central_India,1958,0.11,0.1,0.01,0.0,,,,,
Odisha,Central_India,1959,3.46,3.24,0.22,0.0,,,,,
Odisha,Central_India,1960,33.71,20.0,10.0,3.71,1.4807409657796,2276.5629356551176,1350.6751323969845,675.3375661984923,250.55023705964064
Odisha,Central_India,1961,0.02,0.0,0.0,0.02,1.51250919184727,1.3223060135967464,0.0,0.0,1.3223060135967464
Odisha,Central_India,1962,0.01,0.01,0.0,0.0,1.57914454981879,0.6332542515596512,0.6332542515596512,0.0,0.0
Odisha,Central_India,1963,1.09,1.0,0.06,0.03,1.71106034615808,63.70318863665011,58.44329232720193,3.5065975396321156,1.7532987698160578
Odisha,Central_India,1964,2.39,2.02,0.0,0.37,1.85738469964291,128.6755511908485,108.75506837050791,0.0,19.92048282034056
Odisha,Central_India,1965,0.02,0.0,0.01,0.01,2.01155449102702,0.994255939335195,0.0,0.4971279696675975,0.4971279696675975
Odisha,Central_India,1966,0.0,0.0,0.0,0.0,2.2785019847826,0.0,0.0,0.0,0.0
Odisha,Central_India,1967,12.25,8.75,1.11,2.39,2.4748223801352,494.98501784725175,353.5607270337513,44.85170365799588,96.57258715550464
Odisha,Central_India,1968,13.91,8.58,0.15,5.18,2.53459883367324,548.8047976350199,338.5151088216011,5.9180963080699485,204.3715925053489
Odisha,Central_India,1969,15.4,11.02,0.53,3.85,2.61933970726728,587.9344308519112,420.71671610312086,20.234107035812528,146.9836077129778
Odisha,Central_India,1970,13.36,12.25,0.21,0.9,2.66026017117103,502.20651892551587,460.4812767093989,7.893964743589696,33.83127747252727
Odisha,Central_India,1971,31.71,19.57,1.3,10.84,2.80191479682417,1131.7260623321486,698.4509315622878,46.39684266893072,386.87828810093
Odisha,Central_India,1972,46.9,30.78,3.36,12.76,3.10563122882567,1510.1599817997148,991.1028622557618,108.19056586027808,410.8665536836751
Odisha,Central_India,1973,51.4,37.98,1.17,12.25,3.65935644592502,1404.618565027682,1037.8874143920498,31.97283504051338,334.75831559511875
Odisha,Central_India,1974,2.91,0.02,0.2,2.69,4.26928025708201,68.16137205264998,0.46846303816254276,4.6846303816254276,63.008278632862
Odisha,Central_India,1975,47.0,23.21,4.52,19.27,4.19889342115158,1119.3425335170778,552.7646851687526,107.64740960632321,458.93043874200185
Odisha,Central_India,1976,0.4,0.05,0.01,0.34,4.45006531955297,8.988632104846989,1.1235790131058736,0.22471580262117472,7.64033728911994
Odisha,Central_India,1977,19.22,7.51,0.58,11.13,4.70092570737406,408.85564240785044,159.75576870358776,12.337995452474154,236.76187825178854
Odisha,Central_India,1978,44.89,11.17,1.18,32.54,4.81658175141862,931.9887488005082,231.9072025863595,24.498701795157043,675.5828444189917
Odisha,Central_India,1979,5.23,0.5,0.09,4.64,5.57413581029161,93.8262033433734,8.970000319634167,1.61460005753415,83.24160296620506
Odisha,Central_India,1980,117.16,40.48,16.35,60.33,6.21562524163142,1884.9270257685116,651.2619153560033,263.0467469385043,970.618363474004
Odisha,Central_India,1981,1.19,0.06,0.0,1.13,6.88862716034943,17.274849869210172,0.8710008337416894,0.0,16.403849035468482
Odisha,Central_India,1982,331.45,0.0,0.0,331.45,7.44632098471959,4451.19140955863,0.0,0.0,4451.19140955863
Odisha,Central_India,1983,11.47,3.26,0.23,7.98,8.08319436421132,141.89934675805773,40.33059027299635,2.8454097431868597,98.72334674187452
Odisha,Central_India,1984,161.59,30.45,2.31,128.83,8.72364467527372,1852.3221201112233,349.05135563702424,26.47975801384322,1476.791006460356
Odisha,Central_India,1985,223.07,60.15,20.69,142.23,9.35120495613869,2385.467980290214,643.2326131459021,221.25490882774255,1520.9804583165694
Odisha,Central_India,1986,107.32,9.44,12.88,85.0,9.98609570765228,1074.6942863541892,94.5314392767755,128.97933664034625,851.1835104370675
Odisha,Central_India,1987,0.0,0.0,0.0,0.0,10.9175880607911,0.0,0.0,0.0,0.0
Odisha,Central_India,1988,35.96,2.1,1.02,32.84,11.8163801753813,304.32331616175014,17.771940042816333,8.632085163653647,277.9192909552802
Odisha,Central_India,1989,0.0,0.0,0.0,0.0,12.8133055864533,0.0,0.0,0.0,0.0
Odisha,Central_India,1990,0.0,0.0,0.0,0.0,14.1802679594129,0.0,0.0,0.0,0.0
Odisha,Central_India,1991,347.54,83.67,12.28,251.59,16.1303127348422,2154.57694908356,518.712819617372,76.1299560762678,1559.73417338992
Odisha,Central_India,1992,235.38,37.1,13.28,185.0,17.5764198477346,1339.1805728305803,211.07825325862237,75.55577367316724,1052.5465458987908
Odisha,Central_India,1993,7.65,0.0,0.0,7.65,19.3097682064243,39.61725442905559,0.0,0.0,39.61725442905559
Odisha,Central_India,1994,0.0,0.0,0.0,0.0,21.2368917187623,0.0,0.0,0.0,0.0
Odisha,Central_India,1995,0.0,0.0,0.0,0.0,23.1615279764214,0.0,0.0,0.0,0.0
Odisha,Central_India,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
Odisha,Central_India,1997,336.11,40.23,7.37,288.5,26.5296468670007,1266.9222537525575,151.64167168029925,27.78024161779283,1087.462646775201
Odisha,Central_India,1998,0.0,0.0,0.0,0.0,28.6547160249704,0.0,0.0,0.0,0.0
Odisha,Central_India,1999,327.59,1.48,272.11,53.99,29.5339560481166,1109.1978313582226,5.0111810202087055,921.3462617628317,182.80652924396486
Odisha,Central_India,2000,0.0,0.0,0.0,0.0,30.6104599330265,0.0,0.0,0.0,0.0
Odisha,Central_India,2001,1442.98,66.74,56.36,1319.88,31.594774786071,4567.147605167162,211.23746078868479,178.38392703102,4177.5262173474575
Odisha,Central_India,2002,0.0,0.0,0.0,0.0,32.768736707346,0.0,0.0,0.0,0.0
Odisha,Central_India,2003,1510.66,253.83,63.11,1193.72,34.0361652784497,4438.39659268692,745.7655641386684,185.42041820427593,3507.210610343975
Odisha,Central_India,2004,74.62,7.9,0.53,66.19,35.9848763872227,207.3648918424398,21.953667187821953,1.4728409632336248,183.9383836913842
Odisha,Central_India,2005,243.35,0.0,0.0,243.35,38.0079113271814,640.2614390072206,0.0,0.0,640.2614390072206
Odisha,Central_India,2006,2042.53,0.0,0.0,2042.53,41.2009324749758,4957.484885179652,0.0,0.0,4957.484885179652
Odisha,Central_India,2007,1226.28,,,1226.28,44.062097550747,2783.0722279793295,,,2783.0722279793295
Odisha,Central_India,2008,3158.41,641.25,297.78,2219.38,48.113153416174,6564.545816982868,1332.7956171428864,618.9159904449258,4612.834209395056
Odisha,Central_India,2009,483.02,0.0,0.0,483.02,51.5004952392024,937.8938935568198,0.0,0.0,937.8938935568198
Odisha,Central_India,2010,327.56,0.0,7.56,320.0,56.9214532589359,575.459657556402,0.0,13.281459919179385,562.1781976372226
Odisha,Central_India,2011,2874.41,0.0,0.0,2874.41,61.8927332933406,4644.180095224966,0.0,0.0,4644.180095224966
Odisha,Central_India,2012,284.82,0.16,67.14,217.52,66.8035425735272,426.35463484067986,0.23950825635316617,100.50365207219735,325.6114745121294
Odisha,Central_India,2013,0.22,0.0,0.22,0.0,70.9363464075585,0.31013720207129003,0.0,0.31013720207129003,0.0
Odisha,Central_India,2014,0.0,0.0,0.0,0.0,73.2997730356476,0.0,0.0,0.0,0.0
Odisha,Central_India,2015,0.0,,,,74.9707059453487,0.0,,,
Odisha,Central_India,2016,31.3,,0.05,31.25,77.3982386243201,40.44019677492364,,0.06460095331457451,40.37559582160907
Odisha,Central_India,2017,334.32,0.0,0.0,334.32,80.4703743512893,415.4572446010294,0.0,0.0,415.4572446010294
Odisha,Central_India,2018,299.84,29.02,23.98,246.84,83.5960370388638,358.6772897626766,34.71456426398371,28.685570332540642,295.2771551661523
Odisha,Central_India,2019,454.82,43.25,42.05,369.52,85.6069540558026,531.2886143613135,50.521596612125265,49.119841330401556,431.6471764187867
Odisha,Central_India,2020,1509.33,542.3,108.91,858.12,89.7288072623215,1682.1019314204023,604.3766952285346,121.37685022559414,956.3483859662734
Odisha,Central_India,2021,379.51,136.75,45.46,197.3,97.2255663027036,390.3397166321744,140.65230494440158,46.75724886853745,202.93016281923536
Odisha,Central_India,2022,591.56,104.1,6.49,480.97,100.0,591.56,104.1,6.49,480.97
Odisha,Central_India,2023,,,,,103.511128102947,,,,
Punjab,Indo_Gangetic_Plain,1953,0.03,0.02,0.01,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1954,0.21,0.17,0.04,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1955,31.06,15.98,15.08,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1956,0.98,0.8,0.18,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1957,1.64,1.61,0.03,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1958,20.33,18.1,2.23,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1959,1.79,1.75,0.04,0.0,,,,,
Punjab,Indo_Gangetic_Plain,1960,12.29,9.94,2.35,0.0,1.4807409657796,829.9898688579469,671.2855408013013,158.7043280566457,0.0
Punjab,Indo_Gangetic_Plain,1961,4.78,4.72,0.05,0.01,1.51250919184727,316.0311372496224,312.0642192088321,3.3057650339918663,0.6611530067983732
Punjab,Indo_Gangetic_Plain,1962,31.07,24.32,6.67,0.08,1.57914454981879,1967.520959595836,1540.0743397930717,422.3805857902873,5.06603401247721
Punjab,Indo_Gangetic_Plain,1963,0.61,0.48,0.12,0.01,1.71106034615808,35.650408319593176,28.052780317056925,7.013195079264231,0.5844329232720193
Punjab,Indo_Gangetic_Plain,1964,16.12,15.1,0.52,0.5,1.85738469964291,867.8869812537563,812.9710556409256,27.99635423399214,26.919571378838594
Punjab,Indo_Gangetic_Plain,1965,0.03,0.02,0.0,0.01,2.01155449102702,1.4913839090027923,0.994255939335195,0.0,0.4971279696675975
Punjab,Indo_Gangetic_Plain,1966,9.36,8.27,0.89,0.2,2.2785019847826,410.7962188539884,362.9577702908637,39.06075157906514,8.777696984059583
Punjab,Indo_Gangetic_Plain,1967,2.77,2.67,0.04,0.06,2.4748223801352,111.92722444382754,107.88653042058468,1.6162776092971487,2.424416413945723
Punjab,Indo_Gangetic_Plain,1968,6.32,6.17,0.15,0.0,2.53459883367324,249.34912444668052,243.43102813861057,5.9180963080699485,0.0
Punjab,Indo_Gangetic_Plain,1969,1.09,1.05,0.04,0.0,2.61933970726728,41.61354088497294,40.08643846717577,1.527102417797172,0.0
Punjab,Indo_Gangetic_Plain,1970,0.35,0.31,0.04,0.0,2.66026017117103,13.156607905982826,11.652995573870504,1.5036123321123231,0.0
Punjab,Indo_Gangetic_Plain,1971,5.22,4.62,0.59,0.01,2.80191479682417,186.30116825524487,164.88724086958456,21.057028595899325,0.35689878976100553
Punjab,Indo_Gangetic_Plain,1972,0.59,0.53,0.06,0.0,3.10563122882567,18.997748171894067,17.06577378153196,1.9319743903621085,0.0
Punjab,Indo_Gangetic_Plain,1973,8.06,7.1,0.93,0.03,3.65935644592502,220.25730805687,194.02318699798718,25.41430477579269,0.8198162830900867
Punjab,Indo_Gangetic_Plain,1974,0.04,0.0,0.04,0.0,4.26928025708201,0.9369260763250855,0.0,0.9369260763250855,0.0
Punjab,Indo_Gangetic_Plain,1975,10.06,4.03,5.57,0.46,4.19889342115158,239.58693376982558,95.97766829944305,132.65399812106645,10.955267349316081
Punjab,Indo_Gangetic_Plain,1976,49.58,36.4,9.79,3.39,4.45006531955297,1114.1409493957842,817.9655215410759,219.99677076613003,76.17865708857823
Punjab,Indo_Gangetic_Plain,1977,0.84,0.69,0.06,0.09,4.70092570737406,17.868821000134982,14.677960107253735,1.2763443571524988,1.9145165357287481
