region,year,P_ant,P_nat,PR,FAR,PR_boot_5,PR_boot_95,significant,n_boot_failed
Indo_Gangetic_Plain,1902,0.07166666666666667,0.06833333333333333,1.048780487804878,0.04651162790697683,0.7173707957342085,1.5282181571815714,False,0
Indo_Gangetic_Plain,1903,0.07166666666666667,0.07,1.0238095238095237,0.023255813953488302,0.7068458417849899,1.4839631336405528,False,0
Indo_Gangetic_Plain,1904,0.07333333333333333,0.06833333333333333,1.0731707317073171,0.06818181818181823,0.771875,1.5000000000000002,False,0
Indo_Gangetic_Plain,1905,0.07333333333333333,0.065,1.1282051282051282,0.11363636363636365,0.8460030165912519,1.4706699346405228,False,0
Indo_Gangetic_Plain,1906,0.07666666666666666,0.06333333333333334,1.2105263157894735,0.17391304347826075,0.9164855072463768,1.5883107088989443,False,0
Indo_Gangetic_Plain,1907,0.07666666666666666,0.06666666666666667,1.15,0.13043478260869557,0.8444444444444446,1.580779569892473,False,0
Indo_Gangetic_Plain,1908,0.07666666666666666,0.06666666666666667,1.15,0.13043478260869557,0.8333333333333333,1.6061923583662712,False,0
Indo_Gangetic_Plain,1909,0.07666666666666666,0.06833333333333333,1.121951219512195,0.10869565217391297,0.8163265306122449,1.5833333333333335,False,0
Indo_Gangetic_Plain,1910,0.08,0.07166666666666667,1.1162790697674418,0.10416666666666663,0.8,1.5667117117117118,False,0
Indo_Gangetic_Plain,1911,0.07833333333333334,0.07,1.119047619047619,0.1063829787234043,0.8084697217675941,1.5428571428571427,False,0
Indo_Gangetic_Plain,1912,0.08,0.075,1.0666666666666667,0.0625,0.7647058823529411,1.4546753246753246,False,0
Indo_Gangetic_Plain,1913,0.07333333333333333,0.07333333333333333,1.0,0.0,0.7169811320754718,1.4119081779053084,False,0
Indo_Gangetic_Plain,1914,0.07833333333333334,0.075,1.0444444444444445,0.042553191489361764,0.7856442577030812,1.4516513056835638,False,0
Indo_Gangetic_Plain,1915,0.08166666666666667,0.07833333333333334,1.0425531914893615,0.04081632653061207,0.7719298245614035,1.4864864864864864,False,0
Indo_Gangetic_Plain,1916,0.08166666666666667,0.08,1.0208333333333333,0.020408163265306034,0.7646524064171123,1.4186046511627906,False,0
Indo_Gangetic_Plain,1917,0.08,0.07666666666666666,1.0434782608695654,0.04166666666666685,0.7735021516054286,1.4473684210526314,False,0
Indo_Gangetic_Plain,1918,0.07833333333333334,0.08333333333333333,0.9400000000000001,-0.06382978723404253,0.6861274509803922,1.3243581081081082,False,0
Indo_Gangetic_Plain,1919,0.08166666666666667,0.085,0.9607843137254901,-0.04081632653061229,0.6998484848484849,1.3516409266409264,False,0
Indo_Gangetic_Plain,1920,0.08166666666666667,0.07666666666666666,1.065217391304348,0.061224489795918435,0.757916392363397,1.5128551628551627,False,0
Indo_Gangetic_Plain,1921,0.08,0.07666666666666666,1.0434782608695654,0.04166666666666685,0.7541666666666667,1.4857142857142858,False,0
Indo_Gangetic_Plain,1922,0.07833333333333334,0.07666666666666666,1.0217391304347827,0.021276595744680993,0.7578971393791846,1.4007317073170724,False,0
